Timestamp Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions 
86229 0 ALPHA 0 1.2037 144.5000 28.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.2953 155.5000 23.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.7305 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.7280 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.7280 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.1979 107.8500 29.0000 0 0.0000 0.0000 0 12 DELTA 0 1.2078 108.7500 28.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.7622 68.6250 55.0000 0 0.0000 1.0000 0 15 DELTA 0 1.2037 108.3750 28.0000 0 0.0000 0.0000 0 16 DELTA 0 1.1929 107.4000 29.0000 0 0.0000 0.0000 0 17 DELTA 0 1.1837 106.5750 29.0000 0 0.0000 0.0000 0 18 DELTA 0 1.2029 108.3000 28.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
88229 0 ALPHA 0 1.2312 147.8000 27.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.3261 159.2000 21.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.7614 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.7589 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.7589 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.2270 110.4750 27.0000 0 0.0000 0.0000 0 12 DELTA 0 1.2353 111.2250 26.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.7905 71.1750 53.0000 0 0.0000 1.0000 0 15 DELTA 0 1.2337 111.0750 26.0000 0 0.0000 0.0000 0 16 DELTA 0 1.2187 109.7250 27.0000 0 0.0000 0.0000 0 17 DELTA 0 1.2103 108.9750 28.0000 0 0.0000 0.0000 0 18 DELTA 0 1.2295 110.7000 27.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
90234 0 ALPHA 0 1.2587 151.1000 25.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.3561 162.8000 19.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.7913 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.7889 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.7889 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.2545 112.9500 25.0000 0 0.0000 0.0000 0 12 DELTA 0 1.2628 113.7000 25.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.8163 73.5000 51.0000 0 0.0000 1.0000 0 15 DELTA 0 1.2612 113.5500 25.0000 0 0.0000 0.0000 0 16 DELTA 0 1.2478 112.3500 26.0000 0 0.0000 0.0000 0 17 DELTA 0 1.2370 111.3750 26.0000 0 0.0000 0.0000 0 18 DELTA 0 1.2570 113.1750 25.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
92234 0 ALPHA 0 1.2862 154.4000 23.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.3861 166.4000 17.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.8222 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.8197 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.8197 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.2820 115.4250 24.0000 0 0.0000 0.0000 0 12 DELTA 0 1.2895 116.1000 23.0000 0 0.0000 0.0000 0 13 DELTA 0 0.4107 36.9750 76.0000 0 0.0000 2.0000 0 14 DELTA 0 0.8447 76.0500 50.0000 0 0.0000 1.0000 0 15 DELTA 0 1.2887 116.0250 23.0000 0 0.0000 0.0000 0 16 DELTA 0 1.2737 114.6750 24.0000 0 0.0000 0.0000 0 17 DELTA 0 1.2645 113.8500 25.0000 0 0.0000 0.0000 0 18 DELTA 0 1.2828 115.5000 23.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
94242 0 ALPHA 0 1.3128 157.6000 22.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.4169 170.1000 15.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.8530 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.8505 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.8505 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.3103 117.9750 22.0000 0 0.0000 0.0000 0 12 DELTA 0 1.3161 118.5000 21.0000 0 0.0000 0.0000 0 13 DELTA 0 0.4382 39.4500 74.0000 0 0.0000 2.0000 0 14 DELTA 0 0.8722 78.5250 48.0000 0 0.0000 1.0000 0 15 DELTA 0 1.3161 118.5000 21.0000 0 0.0000 0.0000 0 16 DELTA 0 1.3011 117.1500 22.0000 0 0.0000 0.0000 0 17 DELTA 0 1.2928 116.4000 23.0000 0 0.0000 0.0000 0 18 DELTA 0 1.3103 117.9750 22.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
96242 0 ALPHA 0 1.3395 160.8000 20.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.4469 173.7000 14.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.8830 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.8805 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.8805 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.3378 120.4500 20.0000 0 0.0000 0.0000 0 12 DELTA 0 1.3428 120.9000 20.0000 0 0.0000 0.0000 0 13 DELTA 0 0.4631 41.7000 73.0000 0 0.0000 2.0000 0 14 DELTA 0 0.9005 81.0750 46.0000 0 0.0000 1.0000 0 15 DELTA 0 1.3428 120.9000 20.0000 0 0.0000 0.0000 0 16 DELTA 0 1.3261 119.4000 21.0000 0 0.0000 0.0000 0 17 DELTA 0 1.3195 118.8000 21.0000 0 0.0000 0.0000 0 18 DELTA 0 1.3378 120.4500 20.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
98243 0 ALPHA 0 1.3661 164.0000 18.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.4777 177.4000 12.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.9138 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.9113 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.9113 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.3645 122.8500 19.0000 0 0.0000 0.0000 0 12 DELTA 0 1.3711 123.4500 18.0000 0 0.0000 0.0000 0 13 DELTA 0 0.4890 44.0250 71.0000 0 0.0000 2.0000 0 14 DELTA 0 0.9280 83.5500 45.0000 0 0.0000 1.0000 0 15 DELTA 0 1.3686 123.2250 18.0000 0 0.0000 0.0000 0 16 DELTA 0 1.3545 121.9500 19.0000 0 0.0000 0.0000 0 17 DELTA 0 1.3453 121.1250 20.0000 0 0.0000 0.0000 0 18 DELTA 0 1.3645 122.8500 19.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
100243 0 ALPHA 0 1.3928 167.2000 17.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.9438 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.9413 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.9413 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.3928 125.4000 17.0000 0 0.0000 0.0000 0 12 DELTA 0 1.3978 125.8500 17.0000 0 0.0000 0.0000 0 13 DELTA 0 0.5165 46.5000 69.0000 0 0.0000 2.0000 0 14 DELTA 0 0.9555 86.0250 43.0000 0 0.0000 1.0000 0 15 DELTA 0 1.3961 125.7000 17.0000 0 0.0000 0.0000 0 16 DELTA 0 1.3819 124.4250 18.0000 0 0.0000 0.0000 0 17 DELTA 0 1.3728 123.6000 18.0000 0 0.0000 0.0000 0 18 DELTA 0 1.3903 125.1750 17.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
102243 0 ALPHA 0 1.4194 170.4000 15.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.9738 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.9713 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.9713 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.4186 127.7250 15.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 1.0000 0 13 DELTA 0 0.5431 48.9000 68.0000 0 0.0000 2.0000 0 14 DELTA 0 0.9838 88.5750 41.0000 0 0.0000 1.0000 0 15 DELTA 0 1.4211 127.9500 15.0000 0 0.0000 0.0000 0 16 DELTA 0 1.4094 126.9000 16.0000 0 0.0000 0.0000 0 17 DELTA 0 1.4011 126.1500 16.0000 0 0.0000 0.0000 0 18 DELTA 0 1.4178 127.6500 15.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
104257 0 ALPHA 0 1.4461 173.6000 14.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 1.0038 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 1.0021 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 1.0021 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.4461 130.2000 14.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 1.0000 0 13 DELTA 0 0.5714 51.4500 66.0000 0 0.0000 2.0000 0 14 DELTA 0 1.0104 90.9750 40.0000 0 0.0000 1.0000 0 15 DELTA 0 1.4486 130.4250 14.0000 0 0.0000 0.0000 0 16 DELTA 0 1.4386 129.5250 14.0000 0 0.0000 0.0000 0 17 DELTA 0 1.4286 128.6250 15.0000 0 0.0000 0.0000 0 18 DELTA 0 1.4453 130.1250 14.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
106257 0 ALPHA 0 1.4744 177.0000 12.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 2 0.5998 59.9760 10.0000 3 0.0083 0.0000 1 6 CHARLIE 0 0.5739 91.8437 99.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.5714 91.4438 99.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.5714 91.4438 99.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.0100 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.0067 0.0000 1 11 DELTA 0 1.4719 132.5250 12.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.5981 53.8500 65.0000 0 0.0000 2.0000 0 14 DELTA 0 1.0388 93.5250 38.0000 0 0.0000 1.0000 0 15 DELTA 0 1.4761 132.9000 12.0000 0 0.0000 0.0000 0 16 DELTA 0 1.4652 131.9250 13.0000 0 0.0000 0.0000 0 17 DELTA 0 1.4586 131.3250 13.0000 0 0.0000 0.0000 0 18 DELTA 0 1.4727 132.6000 12.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
108262 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 2 0.5998 59.9760 10.0000 3 0.0392 0.0000 1 6 CHARLIE 0 0.6048 96.7758 94.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.6023 96.3759 94.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.6023 96.3759 94.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.0392 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.0342 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.6256 56.3250 63.0000 0 0.0000 2.0000 0 14 DELTA 0 1.0646 95.8500 37.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 0 1.4894 134.1000 11.0000 0 0.0000 0.0000 0 17 DELTA 0 1.4869 133.8750 11.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
110262 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 2 0.5998 59.9760 10.0000 3 0.0700 0.0000 1 6 CHARLIE 0 0.6356 101.7079 89.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.6331 101.3080 89.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.6331 101.3080 89.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.0658 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.0625 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.6531 58.8000 61.0000 0 0.0000 2.0000 0 14 DELTA 0 1.0921 98.3250 35.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
112262 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 2 0.5998 59.9760 10.0000 3 0.1000 0.0000 1 6 CHARLIE 0 0.6656 106.5067 84.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.6631 106.1068 85.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.6631 106.1068 85.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.0941 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.0875 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.6797 61.2000 60.0000 0 0.0000 2.0000 0 14 DELTA 0 1.1187 100.7250 33.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
114272 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 2 0.5998 59.9760 10.0000 3 0.1299 0.0000 1 6 CHARLIE 0 0.6956 111.3055 79.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.6931 110.9056 80.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.6931 110.9056 80.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.1225 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.1133 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.7064 63.6000 58.0000 0 0.0000 2.0000 0 14 DELTA 0 1.1462 103.2000 32.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
116272 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 2 0.5998 59.9760 10.0000 3 0.0175 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 0.7255 116.1043 75.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.7230 115.7044 75.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.7230 115.7044 75.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.1491 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.1408 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.7322 65.9250 57.0000 0 0.0000 2.0000 0 14 DELTA 0 1.1745 105.7500 30.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
